Product Title,Variant Title,Purity,Gold Weight,Diamond Weight,Price,Variant ID,Image 1,Image 2,LocalImage
Opulent Opal Diamond Pendant,14 KT / Yellow Gold,14K,3.6,1.344,78767.0,50702586216736,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/SPN000102_Y1.jpg?v=1758087530,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/SPN000102_Y2.jpg?v=1771243851,SPN000102_Y1.jpg
Opulent Opal Diamond Pendant,18 KT / Yellow Gold,18K,4.23,1.344,96150.0,50702586315040,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/SPN000102_Y1.jpg?v=1758087530,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/SPN000102_Y2.jpg?v=1771243851,SPN000102_Y1.jpg
Ethereal Eclipse Diamond Pendant,9 KT / Yellow Gold,9K,2.1,0.951,46251.0,50738134843680,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/SPN000103_Y1.jpg?v=1758087533,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/SPN000103_Y2.jpg?v=1771243863,SPN000103_Y1.jpg
Ethereal Eclipse Diamond Pendant,14 KT / Yellow Gold,14K,2.38,0.951,55990.0,50702586020128,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/SPN000103_Y1.jpg?v=1758087533,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/SPN000103_Y2.jpg?v=1771243863,SPN000103_Y1.jpg
Ethereal Eclipse Diamond Pendant,18 KT / Yellow Gold,18K,2.8,0.951,67524.0,50702586118432,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/SPN000103_Y1.jpg?v=1758087533,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/SPN000103_Y2.jpg?v=1771243863,SPN000103_Y1.jpg
Stardust Sonata Diamond Pendant,9 KT / Yellow Gold,9K,1.17,0.562,26938.0,50738135662880,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/SPN000101_Y1.jpg?v=1758087528,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/SPN000101_Y2.jpg?v=1771243220,SPN000101_Y1.jpg
Stardust Sonata Diamond Pendant,14 KT / Yellow Gold,14K,1.33,0.562,32402.0,50702585790752,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/SPN000101_Y1.jpg?v=1758087528,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/SPN000101_Y2.jpg?v=1771243220,SPN000101_Y1.jpg
Stardust Sonata Diamond Pendant,18 KT / Yellow Gold,18K,1.56,0.562,38791.0,50702585889056,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/SPN000101_Y1.jpg?v=1758087528,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/SPN000101_Y2.jpg?v=1771243220,SPN000101_Y1.jpg
Petal & Pave Heart Diamond Pendant,14 KT / Rose Gold,14K,1.87,1.219,61290.0,50702585299232,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/WSPN00040_R1.jpg?v=1771240722,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/WSPN00040_Y1.jpg?v=1758087582,WSPN00040_R1.jpg
Petal & Pave Heart Diamond Pendant,9 KT / Rose Gold,9K,1.65,1.219,53638.0,50738138022176,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/WSPN00040_R1.jpg?v=1771240722,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/WSPN00040_Y1.jpg?v=1758087582,WSPN00040_R1.jpg
