Product Title,Variant Title,Purity,Gold Weight,Diamond Weight,Price,Variant ID,Image 1,Image 2,LocalImage
Crushline Diamond Tennis Bracelet,9 KT / Rose Gold,9K,12.39,1.92,145421.0,50738707366176,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000313_R1.jpg?v=1755765607,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000313_R2.jpg?v=1755765607,DBR000313_R1.jpg
Crushline Diamond Tennis Bracelet,14 KT / Rose Gold,14K,14.05,1.92,202954.0,50527747572000,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000313_R1.jpg?v=1755765607,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000313_R2.jpg?v=1755765607,DBR000313_R1.jpg
Crushline Diamond Tennis Bracelet,18 KT / Rose Gold,18K,16.53,1.92,271054.0,50527747670304,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000313_R1.jpg?v=1755765607,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000313_R2.jpg?v=1755765607,DBR000313_R1.jpg
Tip of Light Diamond Kada Bracelet,9 KT / Rose Gold,9K,12.381,1.16,131626.0,50738707661088,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000309_R1.jpg?v=1754384142,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000309_R2.jpg?v=1754384142,DBR000309_R1.jpg
Tip of Light Diamond Kada Bracelet,14 KT / Rose Gold,14K,14.0318,1.16,189042.0,50527747375392,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000309_R1.jpg?v=1754384142,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000309_R2.jpg?v=1754384142,DBR000309_R1.jpg
Tip of Light Diamond Kada Bracelet,18 KT / Rose Gold,18K,16.51,1.16,257070.0,50527747473696,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000309_R1.jpg?v=1754384142,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000309_R2.jpg?v=1754384142,DBR000309_R1.jpg
Glowbomb Diamond Tennis Bracelet,9 KT / Yellow Gold,9K,12.37,5.26,266686.0,50738707792160,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000312_Y1.jpg?v=1755753861,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000312_Y2.jpg?v=1755754145,DBR000312_Y1.jpg
Glowbomb Diamond Tennis Bracelet,14 KT / Yellow Gold,14K,14.02,5.26,324057.0,50527747244320,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000312_Y1.jpg?v=1755753861,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000312_Y2.jpg?v=1755754145,DBR000312_Y1.jpg
Glowbomb Diamond Tennis Bracelet,18 KT / Yellow Gold,18K,16.5,5.26,392075.0,50527747342624,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000312_Y1.jpg?v=1755753861,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000312_Y2.jpg?v=1755754145,DBR000312_Y1.jpg
The Empress Cuff Diamond Tennis Bracelet,9 KT / Yellow Gold,9K,12.37,7.52,294656.0,50738709266720,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000361_Y1.jpg?v=1755754029,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000361_Y2.jpg?v=1755754275,DBR000361_Y1.jpg
The Empress Cuff Diamond Tennis Bracelet,14 KT / Yellow Gold,14K,14.02,7.52,352028.0,50527747047712,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000361_Y1.jpg?v=1755754029,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000361_Y2.jpg?v=1755754275,DBR000361_Y1.jpg
The Empress Cuff Diamond Tennis Bracelet,18 KT / Yellow Gold,18K,16.5,7.52,420046.0,50527747146016,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000361_Y1.jpg?v=1755754029,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000361_Y2.jpg?v=1755754275,DBR000361_Y1.jpg
Majestic Melt Diamond Tennis Bracelet,9 KT / Yellow Gold,9K,12.09,5.255,243540.0,50738709528864,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000348_Y1.jpg?v=1755753987,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000348_Y2.jpg?v=1755754241,DBR000348_Y1.jpg
Majestic Melt Diamond Tennis Bracelet,14 KT / Yellow Gold,14K,13.71,5.255,299682.0,50527746818336,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000348_Y1.jpg?v=1755753987,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000348_Y2.jpg?v=1755754241,DBR000348_Y1.jpg
Majestic Melt Diamond Tennis Bracelet,18 KT / Yellow Gold,18K,16.13,5.255,366134.0,50527746916640,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000348_Y1.jpg?v=1755753987,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000348_Y2.jpg?v=1755754241,DBR000348_Y1.jpg
Pear Play Diamond Chain Bracelet,9 KT / Rose Gold,9K,12.08,2.22,168666.0,50738716213536,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000301_R1.jpg?v=1755765256,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000301_R2.jpg?v=1755765256,DBR000301_R1.jpg
Pear Play Diamond Chain Bracelet,14 KT / Rose Gold,14K,13.69,2.22,224680.0,50527746556192,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000301_R1.jpg?v=1755765256,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000301_R2.jpg?v=1755765256,DBR000301_R1.jpg
Pear Play Diamond Chain Bracelet,18 KT / Rose Gold,18K,16.11,2.22,291078.0,50527746654496,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000301_R1.jpg?v=1755765256,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000301_R2.jpg?v=1755765256,DBR000301_R1.jpg
Velvet Orbit Diamond Tennis Bracelet,9 KT / Yellow Gold,9K,11.78,7.75,296296.0,50738716836128,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000284_Y1.jpg?v=1755753775,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000284_Y2.jpg?v=1755754080,DBR000284_Y1.jpg
Velvet Orbit Diamond Tennis Bracelet,14 KT / Yellow Gold,14K,13.35,7.75,350918.0,50527746425120,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000284_Y1.jpg?v=1755753775,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000284_Y2.jpg?v=1755754080,DBR000284_Y1.jpg
Velvet Orbit Diamond Tennis Bracelet,18 KT / Yellow Gold,18K,15.7,7.75,415547.0,50527746523424,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000284_Y1.jpg?v=1755753775,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000284_Y2.jpg?v=1755754080,DBR000284_Y1.jpg
Fresh Burst Diamond Tennis Bracelet,9 KT / Rose Gold,9K,11.58,1.02,115242.0,50738717065504,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000315_R1.jpg?v=1755765646,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000315_R2.jpg?v=1755765646,DBR000315_R1.jpg
Fresh Burst Diamond Tennis Bracelet,14 KT / Rose Gold,14K,13.12,1.02,168906.0,50527746162976,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000315_R1.jpg?v=1755765646,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000315_R2.jpg?v=1755765646,DBR000315_R1.jpg
Fresh Burst Diamond Tennis Bracelet,18 KT / Rose Gold,18K,15.44,1.02,232548.0,50527746261280,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000315_R1.jpg?v=1755765646,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000315_R2.jpg?v=1755765646,DBR000315_R1.jpg
Orchestra of Sparkle Diamond Tennis Bracelet,9 KT / Yellow Gold,9K,11.57,7.04,275761.0,50738718540064,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000335_Y1.jpg?v=1755753941,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000335_Y2.jpg?v=1755754206,DBR000335_Y1.jpg
Orchestra of Sparkle Diamond Tennis Bracelet,14 KT / Yellow Gold,14K,13.11,7.04,329391.0,50527745966368,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000335_Y1.jpg?v=1755753941,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000335_Y2.jpg?v=1755754206,DBR000335_Y1.jpg
Orchestra of Sparkle Diamond Tennis Bracelet,18 KT / Yellow Gold,18K,15.42,7.04,392884.0,50527746064672,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000335_Y1.jpg?v=1755753941,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000335_Y2.jpg?v=1755754206,DBR000335_Y1.jpg
Royal Mix Diamond Tennis Bracelet,9 KT / White Gold,9K,11.42,12.6,518991.0,50738718802208,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000362_W1.jpg?v=1755758494,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000362_W2.jpg?v=1755758494,DBR000362_W1.jpg
Royal Mix Diamond Tennis Bracelet,14 KT / White Gold,14K,12.95,12.6,572020.0,50527745704224,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000362_W1.jpg?v=1755758494,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000362_W2.jpg?v=1755758494,DBR000362_W1.jpg
Royal Mix Diamond Tennis Bracelet,18 KT / White Gold,18K,15.23,12.6,634717.0,50527745802528,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000362_W1.jpg?v=1755758494,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000362_W2.jpg?v=1755758494,DBR000362_W1.jpg
Couture Clasp Diamond Tennis Bracelet,9 KT / Rose Gold,9K,11.39,7.04,274404.0,50738719097120,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000318_R1.jpg?v=1755766410,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000318_R2.jpg?v=1755766410,DBR000318_R1.jpg
Couture Clasp Diamond Tennis Bracelet,14 KT / Rose Gold,14K,12.91,7.04,327237.0,50527745474848,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000318_R1.jpg?v=1755766410,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000318_R2.jpg?v=1755766410,DBR000318_R1.jpg
Couture Clasp Diamond Tennis Bracelet,18 KT / Rose Gold,18K,15.19,7.04,389826.0,50527745573152,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000318_R1.jpg?v=1755766410,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000318_R2.jpg?v=1755766410,DBR000318_R1.jpg
Fine Line Diamond Tennis Bracelet,9 KT / White Gold,9K,11.32,1.13,116205.0,50738719359264,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000310_W1.jpg?v=1755765467,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000310_W2.jpg?v=1755765467,DBR000310_W1.jpg
Fine Line Diamond Tennis Bracelet,14 KT / White Gold,14K,12.83,1.13,168707.0,50527745311008,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000310_W1.jpg?v=1755765467,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000310_W2.jpg?v=1755765467,DBR000310_W1.jpg
Fine Line Diamond Tennis Bracelet,18 KT / White Gold,18K,15.09,1.13,230837.0,50527745409312,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000310_W1.jpg?v=1755765467,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000310_W2.jpg?v=1755765467,DBR000310_W1.jpg
Runway Polished Diamond Tennis Bracelet,9 KT / Yellow Gold,9K,11.26,13.198,506738.0,50738719523104,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000319_Y1.jpg?v=1755753886,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000319_Y2.jpg?v=1755754164,DBR000319_Y1.jpg
Runway Polished Diamond Tennis Bracelet,14 KT / Yellow Gold,14K,12.76,13.198,558943.0,50527745114400,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000319_Y1.jpg?v=1755753886,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000319_Y2.jpg?v=1755754164,DBR000319_Y1.jpg
Runway Polished Diamond Tennis Bracelet,18 KT / Yellow Gold,18K,15.01,13.198,620762.0,50527745212704,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000319_Y1.jpg?v=1755753886,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000319_Y2.jpg?v=1755754164,DBR000319_Y1.jpg
Radiance Boxed Diamond Tennis Bracelet,9 KT / Rose Gold,9K,11.24,13.198,506582.0,50738719654176,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000342_R1.jpg?v=1755760601,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000342_R2.jpg?v=1755760601,DBR000342_R1.jpg
Radiance Boxed Diamond Tennis Bracelet,14 KT / Rose Gold,14K,12.73,13.198,558625.0,50527744819488,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000342_R1.jpg?v=1755760601,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000342_R2.jpg?v=1755760601,DBR000342_R1.jpg
Radiance Boxed Diamond Tennis Bracelet,18 KT / Rose Gold,18K,14.98,13.198,620363.0,50527744917792,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000342_R1.jpg?v=1755760601,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000342_R2.jpg?v=1755760601,DBR000342_R1.jpg
Circles of Forever Diamond Tennis Bracelet,9 KT / Yellow Gold,9K,10.93,9.3,402071.0,50738722242848,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000333_Y1.jpg?v=1755753934,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000333_Y2.jpg?v=1755754200,DBR000333_Y1.jpg
Circles of Forever Diamond Tennis Bracelet,14 KT / Yellow Gold,14K,12.38,9.3,452689.0,50527744655648,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000333_Y1.jpg?v=1755753934,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000333_Y2.jpg?v=1755754200,DBR000333_Y1.jpg
Circles of Forever Diamond Tennis Bracelet,18 KT / Yellow Gold,18K,14.57,9.3,512752.0,50527744753952,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000333_Y1.jpg?v=1755753934,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000333_Y2.jpg?v=1755754200,DBR000333_Y1.jpg
Promise Row Diamond Tennis Bracelet,9 KT / Yellow Gold,9K,10.91,6.75,263016.0,50738722341152,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000288_Y1.jpg?v=1755753790,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000288_Y2.jpg?v=1755754090,DBR000288_Y1.jpg
Promise Row Diamond Tennis Bracelet,14 KT / Yellow Gold,14K,12.37,6.75,313661.0,50527744459040,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000288_Y1.jpg?v=1755753790,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000288_Y2.jpg?v=1755754090,DBR000288_Y1.jpg
Promise Row Diamond Tennis Bracelet,18 KT / Yellow Gold,18K,14.55,6.75,373575.0,50527744557344,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000288_Y1.jpg?v=1755753790,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000288_Y2.jpg?v=1755754090,DBR000288_Y1.jpg
Rhythmic Perfection Diamond Tennis Bracelet,9 KT / Yellow Gold,9K,10.91,9.029,323806.0,50738647925024,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000352_Y1.jpg?v=1755753999,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000352_Y2.jpg?v=1755754249,DBR000352_Y1.jpg
Rhythmic Perfection Diamond Tennis Bracelet,14 KT / Yellow Gold,14K,12.36,9.029,374356.0,50527744262432,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000352_Y1.jpg?v=1755753999,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000352_Y2.jpg?v=1755754249,DBR000352_Y1.jpg
Rhythmic Perfection Diamond Tennis Bracelet,18 KT / Yellow Gold,18K,14.54,9.029,434244.0,50527744360736,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000352_Y1.jpg?v=1755753999,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000352_Y2.jpg?v=1755754249,DBR000352_Y1.jpg
Classic & Composed Diamond Tennis Bracelet,9 KT / Yellow Gold,9K,10.89,6.37,252730.0,50738649268512,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000322_Y1.jpg?v=1755753896,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000322_Y2.jpg?v=1755754171,DBR000322_Y1.jpg
Classic & Composed Diamond Tennis Bracelet,14 KT / Yellow Gold,14K,12.35,6.37,303307.0,50527744033056,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000322_Y1.jpg?v=1755753896,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000322_Y2.jpg?v=1755754171,DBR000322_Y1.jpg
Classic & Composed Diamond Tennis Bracelet,18 KT / Yellow Gold,18K,14.53,6.37,363168.0,50527744131360,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000322_Y1.jpg?v=1755753896,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000322_Y2.jpg?v=1755754171,DBR000322_Y1.jpg
Brilliance She Is Diamond Tennis Bracelet,9 KT / White Gold,9K,10.89,10.5,442930.0,50738649366816,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000331_W1.jpg?v=1755760324,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000331_W2.jpg?v=1755760324,DBR000331_W1.jpg
Brilliance She Is Diamond Tennis Bracelet,14 KT / White Gold,14K,12.34,10.5,493413.0,50527743770912,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000331_W1.jpg?v=1755760324,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000331_W2.jpg?v=1755760324,DBR000331_W1.jpg
Brilliance She Is Diamond Tennis Bracelet,18 KT / White Gold,18K,14.52,10.5,553246.0,50527743869216,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000331_W1.jpg?v=1755760324,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000331_W2.jpg?v=1755760324,DBR000331_W1.jpg
Lined In Grace Diamond Tennis Bracelet,9 KT / Yellow Gold,9K,10.88,6.37,252646.0,50738649465120,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000365_Y1.jpg?v=1755754042,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000365_Y2.jpg?v=1755754287,DBR000365_Y1.jpg
Lined In Grace Diamond Tennis Bracelet,14 KT / Yellow Gold,14K,12.33,6.37,303095.0,50527743574304,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000365_Y1.jpg?v=1755754042,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000365_Y2.jpg?v=1755754287,DBR000365_Y1.jpg
Lined In Grace Diamond Tennis Bracelet,18 KT / Yellow Gold,18K,14.51,6.37,362902.0,50527743672608,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000365_Y1.jpg?v=1755754042,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000365_Y2.jpg?v=1755754287,DBR000365_Y1.jpg
Her Silhouette Diamond Tennis Bracelet,9 KT / Rose Gold,9K,10.84,7.71,288095.0,50738649563424,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000369_R1.jpg?v=1755761251,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000369_R2.jpg?v=1755761251,DBR000369_R1.jpg
Her Silhouette Diamond Tennis Bracelet,14 KT / Rose Gold,14K,12.29,7.71,338409.0,50527743279392,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000369_R1.jpg?v=1755761251,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000369_R2.jpg?v=1755761251,DBR000369_R1.jpg
Her Silhouette Diamond Tennis Bracelet,18 KT / Rose Gold,18K,14.46,7.71,397986.0,50527743377696,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000369_R1.jpg?v=1755761251,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000369_R2.jpg?v=1755761251,DBR000369_R1.jpg
Luxe Loop Diamond Tennis Bracelet,9 KT / Yellow Gold,9K,10.83,12.04,556654.0,50738649661728,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000320_Y1.jpg?v=1755753890,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000320_Y2.jpg?v=1755754166,DBR000320_Y1.jpg
Luxe Loop Diamond Tennis Bracelet,14 KT / Yellow Gold,14K,12.28,12.04,606934.0,50527741182240,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000320_Y1.jpg?v=1755753890,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000320_Y2.jpg?v=1755754166,DBR000320_Y1.jpg
Luxe Loop Diamond Tennis Bracelet,18 KT / Yellow Gold,18K,14.44,12.04,666362.0,50527741280544,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000320_Y1.jpg?v=1755753890,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000320_Y2.jpg?v=1755754166,DBR000320_Y1.jpg
Duo Gleam Diamond Kada Bracelet,9 KT / Rose Gold,9K,10.75,1.344,117578.0,50738649760032,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000268_R1.jpg?v=1754384290,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000268_R2.jpg?v=1754384290,DBR000268_R1.jpg
Duo Gleam Diamond Kada Bracelet,14 KT / Rose Gold,14K,12.18,1.344,167399.0,50527740920096,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000268_R1.jpg?v=1754384290,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000268_R2.jpg?v=1754384290,DBR000268_R1.jpg
Duo Gleam Diamond Kada Bracelet,18 KT / Rose Gold,18K,14.33,1.344,226435.0,50527741018400,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000268_R1.jpg?v=1754384290,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000268_R2.jpg?v=1754384290,DBR000268_R1.jpg
Brilliance Stack Diamond Tennis Bracelet,9 KT / White Gold,9K,10.72,5.037,234163.0,50738649891104,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000321_W1.jpg?v=1755766455,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000321_W2.jpg?v=1755766455,DBR000321_W1.jpg
Brilliance Stack Diamond Tennis Bracelet,14 KT / White Gold,14K,12.15,5.037,283883.0,50527740756256,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000321_W1.jpg?v=1755766455,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000321_W2.jpg?v=1755766455,DBR000321_W1.jpg
Brilliance Stack Diamond Tennis Bracelet,18 KT / White Gold,18K,14.29,5.037,342717.0,50527740854560,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000321_W1.jpg?v=1755766455,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000321_W2.jpg?v=1755766455,DBR000321_W1.jpg
Grace Grown Diamond Flexi Bracelet,9 KT / Yellow Gold,9K,10.52,0.85,102645.0,50738651365664,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000265_Y1.jpg?v=1755753754,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000265_Y2.jpg?v=1755754062,DBR000265_Y1.jpg
Grace Grown Diamond Flexi Bracelet,14 KT / Yellow Gold,14K,11.92,0.85,151406.0,50527740592416,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000265_Y1.jpg?v=1755753754,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000265_Y2.jpg?v=1755754062,DBR000265_Y1.jpg
Grace Grown Diamond Flexi Bracelet,18 KT / Yellow Gold,18K,14.02,0.85,209132.0,50527740690720,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000265_Y1.jpg?v=1755753754,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000265_Y2.jpg?v=1755754062,DBR000265_Y1.jpg
Lined in Light Diamond Kada Bracelet,9 KT / Rose Gold,9K,10.5,5.8,234552.0,50738651463968,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000281_R1.jpg?v=1755759999,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000281_R2.jpg?v=1755759999,DBR000281_R1.jpg
Lined in Light Diamond Kada Bracelet,14 KT / Rose Gold,14K,11.9,5.8,283245.0,50527740297504,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000281_R1.jpg?v=1755759999,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000281_R2.jpg?v=1755759999,DBR000281_R1.jpg
Lined in Light Diamond Kada Bracelet,18 KT / Rose Gold,18K,14.0,5.8,340918.0,50527740395808,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000281_R1.jpg?v=1755759999,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000281_R2.jpg?v=1755759999,DBR000281_R1.jpg
Circles of Devotion Diamond Tennis Bracelet,9 KT / Rose Gold,9K,10.5,5.5,226549.0,50738651988256,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000283_R1.jpg?v=1755767676,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000283_R2.jpg?v=1755767676,DBR000283_R1.jpg
Circles of Devotion Diamond Tennis Bracelet,14 KT / Rose Gold,14K,11.9,5.5,275242.0,50527740100896,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000283_R1.jpg?v=1755767676,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000283_R2.jpg?v=1755767676,DBR000283_R1.jpg
Circles of Devotion Diamond Tennis Bracelet,18 KT / Rose Gold,18K,14.0,5.5,332915.0,50527740199200,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000283_R1.jpg?v=1755767676,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000283_R2.jpg?v=1755767676,DBR000283_R1.jpg
The Commitment Line Diamond Tennis Bracelet,9 KT / Yellow Gold,9K,11.1,4.41,202033.0,50738657100064,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000290_Y1.jpg?v=1755753797,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000290_Y2.jpg?v=1755754096,DBR000290_Y1.jpg
The Commitment Line Diamond Tennis Bracelet,14 KT / Yellow Gold,14K,12.58,4.41,253508.0,50527739937056,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000290_Y1.jpg?v=1755753797,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DBR000290_Y2.jpg?v=1755754096,DBR000290_Y1.jpg
