Category,Product URL,Purity,Gold Weight,Diamond Weight,Image Link,
earring,https://geer.in/products/1ct-pear-shape-hoops-earrings-copy/from_collection=lab-grown-diamonds-earrings,14K,1.83 g,0.21 ct,https://geer.in/cdn/shop/files/GJER-054_R1.jpg?v=1750409938,GJER-054_R1.jpg
earring,https://geer.in/products/0-75ct-pear-shape-hoops-earrings-copy/from_collection=lab-grown-diamonds-earrings,14K,2.59 g,1.03 ct,https://geer.in/cdn/shop/files/GJER-053_R1.jpg?v=1750410059,GJER-053_R1.jpg
earring,https://geer.in/products/1ct-asscher-shape-solitaire-studs-earrings/from_collection=lab-grown-diamonds-earrings,14K,1.56 g,1.0 ct,https://geer.in/cdn/shop/files/GJER-039_R1.jpg?v=1750410190,GJER-039_R1.jpg
earring,https://geer.in/products/1-25ct-round-shape-hoops-earrings-copy/from_collection=lab-grown-diamonds-earrings,14K,2.80 g,1.24 ct,https://geer.in/cdn/shop/files/GJER-009_R1.jpg?v=1750412753,GJER-009_R1.jpg
earring,https://geer.in/products/2ct-round-shape-solitaire-studs-earrings-3/from_collection=lab-grown-diamonds-earrings,14K,1.93 g,2.0 ct,https://geer.in/cdn/shop/files/GJER-131_R1.jpg?v=1750400865,GJER-131_R1.jpg
earring,https://geer.in/products/luxe-links-round-shape-delicate-earrings-copy/from_collection=lab-grown-diamonds-earrings,14K,2.74 g,1.14 ct,https://geer.in/cdn/shop/files/GJER-077_R1.jpg?v=1750406202,GJER-077_R1.jpg
earring,https://geer.in/products/0-75ct-pear-shape-solitaire-studs-earrings-copy-1/from_collection=lab-grown-diamonds-earrings,14K,2.09 g,1.5 ct,https://geer.in/cdn/shop/files/GJER-076_W1.jpg?v=1750406251,GJER-076_W1.jpg
earring,https://geer.in/products/1ct-pear-shape-fancy-studs-earrings-copy/from_collection=lab-grown-diamonds-earrings,14K,2.70 g,1.48 ct,https://geer.in/cdn/shop/files/GJER-204_R1.jpg?v=1750332932,GJER-204_R1.jpg
earring,https://geer.in/products/1-25ct-round-cut-halo-stud-copy/from_collection=lab-grown-diamonds-earrings,14K,2.65 g,1.34 ct,https://geer.in/cdn/shop/files/GJER-203_R1.jpg?v=1750333013,GJER-203_R1.jpg
earring,https://geer.in/products/2-5ct-dazzle-dangle-earrings-1/from_collection=lab-grown-diamonds-earrings,14K,5.27 g,2.53 ct,https://geer.in/cdn/shop/files/GJER-197_W1.jpg?v=1750333118,GJER-197_W1.jpg
earring,https://geer.in/products/1-75ct-emerald-shape-hoops-earrings-copy/from_collection=lab-grown-diamonds-earrings,14K,3.57 g,0.84 ct,https://geer.in/cdn/shop/files/GJER-174_Y1.jpg?v=1750237586,GJER-174_Y1.jpg
earring,https://geer.in/products/1-00ct-round-shape-solitaire-studs-earrings/from_collection=lab-grown-diamonds-earrings,14K,2.58 g,1.0 ct,https://geer.in/cdn/shop/files/GJER-181_R1.jpg?v=1750392785,GJER-181_R1.jpg
earring,https://geer.in/products/0-5ct-round-shape-delicate-earrings-copy-1/from_collection=lab-grown-diamonds-earrings,14K,2.31 g,0.48 ct,https://geer.in/cdn/shop/files/GJER-167_R1.jpg?v=1750392905,GJER-167_R1.jpg
earring,https://geer.in/products/1-5ct-pear-shape-dangles-earrings/from_collection=lab-grown-diamonds-earrings,14K,2.38 g,1.5 ct,https://geer.in/cdn/shop/files/GJER-147_Y1.jpg?v=1750237887,GJER-147_Y1.jpg
earring,https://geer.in/products/2-50ct-round-shape-hoops-earrings/from_collection=lab-grown-diamonds-earrings,14K,6.28 g,2.52 ct,https://geer.in/cdn/shop/files/GJER-146_R1.jpg?v=1750394780,GJER-146_R1.jpg
earring,https://geer.in/products/0-50ct-round-shape-fancy-studs-earrings-copy-1/from_collection=lab-grown-diamonds-earrings,14K,3.07 g,3.0 ct,https://geer.in/cdn/shop/files/GJER-120_R1.jpg?v=1750401258,GJER-120_R1.jpg
earring,https://geer.in/products/1-25ct-round-shape-halo-studs-earrings-copy-1/from_collection=lab-grown-diamonds-earrings,14K,3.12 g,0.93 ct,https://geer.in/cdn/shop/files/GJER-119_R1.jpg?v=1750401309,GJER-119_R1.jpg
earring,https://geer.in/products/0-5ct-round-shape-delicate-earrings/from_collection=lab-grown-diamonds-earrings,14K,2.31 g,0.48 ct,https://geer.in/cdn/shop/files/GJER-133_R1.jpg?v=1750400478,GJER-133_R1.jpg
earring,https://geer.in/products/1ct-princess-shape-solitaire-studs-earrings-1/from_collection=lab-grown-diamonds-earrings,14K,1.99 g,1.0 ct,https://geer.in/cdn/shop/files/GJER-102_W1.jpg?v=1750401589,GJER-102_W1.jpg
earring,https://geer.in/products/1-50ct-heart-shape-solitaire-studs-earrings/from_collection=lab-grown-diamonds-earrings,14K,2.99 g,1.5 ct,https://geer.in/cdn/shop/files/GJER-096_Y1.jpg?v=1750238320,GJER-096_Y1.jpg
earring,https://geer.in/products/2ct-oval-shape-halo-studs-earrings-copy/from_collection=lab-grown-diamonds-earrings,14K,4.81 g,2.36 ct,https://geer.in/cdn/shop/files/GJER-115_R1.jpg?v=1750401954,GJER-115_R1.jpg
earring,https://geer.in/products/1-5ct-emerald-shape-solitaire-studs-earrings/from_collection=lab-grown-diamonds-earrings,14K,1.58 g,1.5 ct,https://geer.in/cdn/shop/files/GJER-095_R1.jpg?v=1750402173,GJER-095_R1.jpg
earring,https://geer.in/products/round-shape-solitaire-studs-earrings/from_collection=lab-grown-diamonds-earrings,14K,1.12 g,0.7 ct,https://geer.in/cdn/shop/files/GJER-092_R1.jpg?v=1750402540,GJER-092_R1.jpg
earring,https://geer.in/products/0-75ct-pear-shape-solitaire-studs-earrings-copy/from_collection=lab-grown-diamonds-earrings,14K,2.09 g,1.5 ct,https://geer.in/cdn/shop/files/GJER-065_Y1.jpg?v=1750238732,GJER-065_Y1.jpg
earring,https://geer.in/products/0-75ct-pear-shape-solitaire-studs-earrings/from_collection=lab-grown-diamonds-earrings,14K,1.44 g,0.8 ct,https://geer.in/cdn/shop/files/GJER-051_R1.jpg?v=1750408557,GJER-051_R1.jpg
earring,https://geer.in/products/1ct-round-shape-hoops-earrings-copy/from_collection=lab-grown-diamonds-earrings,14K,None g,0.68 ct,https://geer.in/cdn/shop/files/GJER-056_Y1.jpg?v=1750238860,GJER-056_Y1.jpg
earring,https://geer.in/products/2ct-round-shape-solitaire-studs-earrings-copy/from_collection=lab-grown-diamonds-earrings,14K,3.15 g,0.86 ct,https://geer.in/cdn/shop/files/GJER-036_R1.jpg?v=1750410799,GJER-036_R1.jpg
earring,https://geer.in/products/1ct-pear-shape-solitaire-studs-earrings-copy/from_collection=lab-grown-diamonds-earrings,14K,1.21 g,0.5 ct,https://geer.in/cdn/shop/files/GJER-028_R1.jpg?v=1750411327,GJER-028_R1.jpg
earring,https://geer.in/products/1-5ct-princess-shape-solitaire-studs-earrings/from_collection=lab-grown-diamonds-earrings,14K,1.87 g,1.5 ct,https://geer.in/cdn/shop/files/GJER-034_R1.jpg?v=1750411371,GJER-034_R1.jpg
earring,https://geer.in/products/2ct-round-shape-solitaire-studs-earrings-1/from_collection=lab-grown-diamonds-earrings,14K,1.93 g,2.0 ct,https://geer.in/cdn/shop/files/GJER-033_R1.jpg?v=1750411546,GJER-033_R1.jpg
earring,https://geer.in/products/2-25ct-round-shape-solitaire-studs-earrings-copy/from_collection=lab-grown-diamonds-earrings,14K,2.78 g,2.0 ct,https://geer.in/cdn/shop/files/GJER-017_R1.jpg?v=1750412797,GJER-017_R1.jpg
earring,https://geer.in/products/2-25ct-round-shape-halo-studs-earrings-copy/from_collection=lab-grown-diamonds-earrings,14K,4.85 g,1.28 ct,https://geer.in/cdn/shop/files/GJER-008_R1.jpg?v=1750412873,GJER-008_R1.jpg
earring,https://geer.in/products/2ct-round-shape-hoops-earrings/from_collection=lab-grown-diamonds-earrings,14K,6.10 g,1.98 ct,https://geer.in/cdn/shop/files/GJER-136_W1.jpg?v=1750400069,GJER-136_W1.jpg
earring,https://geer.in/products/2-5ct-round-shape-halo-studs-earrings/from_collection=lab-grown-diamonds-earrings,14K,3.85 g,2.66 ct,https://geer.in/cdn/shop/files/GJER-135_R1.jpg?v=1750399989,GJER-135_R1.jpg
earring,https://geer.in/products/3ct-round-shape-fancy-studs-earrings-copy/from_collection=lab-grown-diamonds-earrings,14K,5.57 g,3.19 ct,https://geer.in/cdn/shop/files/GJER-122_R1.jpg?v=1750400806,GJER-122_R1.jpg
earring,https://geer.in/products/3ct-emerald-shape-fancy-studs-earrings-copy/from_collection=lab-grown-diamonds-earrings,14K,4.00 g,3.0 ct,https://geer.in/cdn/shop/files/GJER-121_R1.jpg?v=1750400917,GJER-121_R1.jpg
earring,https://geer.in/products/2-25ct-round-shape-halo-studs-earrings-1/from_collection=lab-grown-diamonds-earrings,14K,3.34 g,2.24 ct,https://geer.in/cdn/shop/files/GJER-130_R1.jpg?v=1750400980,GJER-130_R1.jpg
earring,https://geer.in/products/1ct-round-shape-dangles-earrings/from_collection=lab-grown-diamonds-earrings,14K,4.14 g,1.15 ct,https://geer.in/cdn/shop/files/GJER-129_R1.jpg?v=1750401391,GJER-129_R1.jpg
earring,https://geer.in/products/1-25ct-asscher-shape-halo-studs-earrings/from_collection=lab-grown-diamonds-earrings,14K,2.80 g,1.24 ct,https://geer.in/cdn/shop/files/GJER-100_Y1.jpg?v=1750238272,GJER-100_Y1.jpg
earring,https://geer.in/products/2-25ct-round-shape-fancy-studs-earrings-copy-1/from_collection=lab-grown-diamonds-earrings,14K,3.47 g,1.61 ct,https://geer.in/cdn/shop/files/GJER-109_R1.jpg?v=1750405450,GJER-109_R1.jpg
earring,https://geer.in/products/5ct-emerald-shape-solitaire-studs-earrings-copy/from_collection=lab-grown-diamonds-earrings,14K,1.85 g,2.0 ct,https://geer.in/cdn/shop/files/GJER-105_R1.jpg?v=1750405811,GJER-105_R1.jpg
earring,https://geer.in/products/1-5ct-round-shape-solitaire-studs-earrings-copy-2/from_collection=lab-grown-diamonds-earrings,14K,3.37 g,4.5 ct,https://geer.in/cdn/shop/files/GJER-103_R1.jpg?v=1750406155,GJER-103_R1.jpg
earring,https://geer.in/products/1ct-round-shape-halo-studs-earrings-copy/from_collection=lab-grown-diamonds-earrings,14K,2.48 g,0.5 ct,https://geer.in/cdn/shop/files/GJER-075_Y1.jpg?v=1750238559,GJER-075_Y1.jpg
earring,https://geer.in/products/urban-luxe-diamond-drop-hoops/from_collection=lab-grown-diamonds-earrings,14K,2.13 g,0.36 ct,https://geer.in/cdn/shop/files/GJER-213_R1.jpg?v=1751616771,GJER-213_R1.jpg
earring,https://geer.in/products/royal-bloom-blue-sapphire-dangler-earrings-copy/from_collection=lab-grown-diamonds-earrings,14K,13.18 g,11.72 ct,https://geer.in/cdn/shop/files/AINK-517E_R1.jpg?v=1751012328,AINK-517E_R1.jpg
earring,https://geer.in/products/radiant-lime-pear-drop-earrings-copy/from_collection=lab-grown-diamonds-earrings,14K,10.46 g,7.27 ct,https://geer.in/cdn/shop/files/AINK-450E_Y1.jpg?v=1751005113,AINK-450E_Y1.jpg
earring,https://geer.in/products/radiant-teardrop-dangle-earrings-copy/from_collection=lab-grown-diamonds-earrings,14K,5.53 g,8.76 ct,https://geer.in/cdn/shop/files/AINK-154E_R1.jpg?v=1751003507,AINK-154E_R1.jpg
earring,https://geer.in/products/classic-two-stone-diamond-drop-earrings/from_collection=lab-grown-diamonds-earrings,14K,2.89 g,5.7 ct,https://geer.in/cdn/shop/files/AINK-367E_R1_5327c770-938c-4450-8351-e94f87eb80b0.jpg?v=1752147256,AINK-367E_R1_5327c770-938c-4450-8351-e94f87eb80b0.jpg
earring,https://geer.in/products/radiant-loop-drop-earrings/from_collection=lab-grown-diamonds-earrings,14K,5.95 g,2.24 ct,https://geer.in/cdn/shop/files/AINK-086E_Y1_ba6ffbe0-83d8-401a-bb06-8f217da0af9a.jpg?v=1752147284,AINK-086E_Y1_ba6ffbe0-83d8-401a-bb06-8f217da0af9a.jpg
earring,https://geer.in/products/radiant-teardrop-dangle-earrings/from_collection=lab-grown-diamonds-earrings,14K,14.45 g,3.6 ct,https://geer.in/cdn/shop/files/AINK-083E_R1_7c69f41e-3509-45d2-a411-0ccf507085ff.jpg?v=1752147309,AINK-083E_R1_7c69f41e-3509-45d2-a411-0ccf507085ff.jpg
earring,https://geer.in/products/pear-drop-linear-dangler-earrings/from_collection=lab-grown-diamonds-earrings,14K,7.82 g,2.42 ct,https://geer.in/cdn/shop/files/AINK-054E_R1_9be03f81-91a7-476c-86b1-cd8b9795dbb3.jpg?v=1759729827,AINK-054E_R1_9be03f81-91a7-476c-86b1-cd8b9795dbb3.jpg
earring,https://geer.in/products/classic-platinum-round-diamond-stud-earrings/from_collection=lab-grown-diamonds-earrings,14K,2.04 g,1.0 ct,https://geer.in/cdn/shop/files/GJER-214_R1_0de401f9-2417-48aa-8bbd-c3d6201222b1.jpg?v=1752147380,GJER-214_R1_0de401f9-2417-48aa-8bbd-c3d6201222b1.jpg
earring,https://geer.in/products/celestia-spark-oval-dangles/from_collection=lab-grown-diamonds-earrings,14K,2.81 g,0.3 ct,https://geer.in/cdn/shop/files/GJER-057_R1_JPG.png?v=1751616776,GJER-057_R1_JPG.png
earring,https://geer.in/products/golden-leaf-cascade-diamond-dangle-earrings/from_collection=lab-grown-diamonds-earrings,14K,3.23 g,0.42 ct,https://geer.in/cdn/shop/files/GJER-046_R1_JPG.png?v=1751616774,GJER-046_R1_JPG.png
earring,https://geer.in/products/radiant-lines-diamond-dangle-earrings/from_collection=lab-grown-diamonds-earrings,14K,2.89 g,0.2 ct,https://geer.in/cdn/shop/files/GJER-037_R1_JPG.png?v=1750505877,GJER-037_R1_JPG.png
earring,https://geer.in/products/1ct-round-shapem-solitaire-studs-earrings/from_collection=lab-grown-diamonds-earrings,14K,2.16 g,1.0 ct,https://geer.in/cdn/shop/files/GJER-044_R1.jpg?v=1750409312,GJER-044_R1.jpg
earring,https://geer.in/products/1-25ct-round-shape-fancy-studs-earrings-copy-1/from_collection=lab-grown-diamonds-earrings,14K,2.89 g,1.26 ct,https://geer.in/cdn/shop/files/GJER-060_W1.jpg?v=1750409370,GJER-060_W1.jpg
earring,https://geer.in/products/2ct-round-shape-dangles-earrings/from_collection=lab-grown-diamonds-earrings,14K,4.86 g,2.2 ct,https://geer.in/cdn/shop/files/GJER-043_R1.jpg?v=1750409443,GJER-043_R1.jpg
earring,https://geer.in/products/2-25ct-round-shape-halo-studs-earrings-copy-1/from_collection=lab-grown-diamonds-earrings,14K,4.96 g,2.24 ct,https://geer.in/cdn/shop/files/GJER-059_R1.jpg?v=1750409498,GJER-059_R1.jpg
earring,https://geer.in/products/0-50ct-round-shape-hoops-earrings-copy/from_collection=lab-grown-diamonds-earrings,14K,5.00 g,2.43 ct,https://geer.in/cdn/shop/files/GJER-058_R1.jpg?v=1750409540,GJER-058_R1.jpg
earring,https://geer.in/products/1ct-oval-shape-solitaire-studs-earrings/from_collection=lab-grown-diamonds-earrings,14K,1.43 g,1.0 ct,https://geer.in/cdn/shop/files/GJER-042_R1.jpg?v=1750409750,GJER-042_R1.jpg
earring,https://geer.in/products/whirlwind-elegance-round-shape-hoops-earrings-copy/from_collection=lab-grown-diamonds-earrings,14K,4.08 g,1.23 ct,https://geer.in/cdn/shop/files/GJER-055_R1.jpg?v=1750409802,GJER-055_R1.jpg
earring,https://geer.in/products/1ct-round-shape-solitaire-studs-earrings-1/from_collection=lab-grown-diamonds-earrings,14K,1.73 g,1.0 ct,https://geer.in/cdn/shop/files/GJER-041_R1.jpg?v=1750409888,GJER-041_R1.jpg
earring,https://geer.in/products/1-5ct-round-shape-solitaire-studs-earrings/from_collection=lab-grown-diamonds-earrings,14K,2.09 g,1.5 ct,https://geer.in/cdn/shop/files/GJER-040_Y1.jpg?v=1750238903,GJER-040_Y1.jpg
earring,https://geer.in/products/2-5ct-round-shape-solitaire-studs-earrings-copy-1/from_collection=lab-grown-diamonds-earrings,14K,1.87 g,1.69 ct,https://geer.in/cdn/shop/files/GJER-052_R1.jpg?v=1750410304,GJER-052_R1.jpg
earring,https://geer.in/products/0-50-ct-round-shape-solitaire-studs-earrings-copy/from_collection=lab-grown-diamonds-earrings,14K,1.95 g,2.5 ct,https://geer.in/cdn/shop/files/GJER-029_Y1_6557a80f-fbf9-461b-83e5-10b5d511c07b.jpg?v=1750238936,GJER-029_Y1_6557a80f-fbf9-461b-83e5-10b5d511c07b.jpg
earring,https://geer.in/products/2-5ct-round-shape-dangles-earrings/from_collection=lab-grown-diamonds-earrings,14K,5.44 g,2.56 ct,https://geer.in/cdn/shop/files/GJER-038_W1.jpg?v=1750410468,GJER-038_W1.jpg
earring,https://geer.in/products/2ct-round-shape-solitaire-studs-earrings-2/from_collection=lab-grown-diamonds-earrings,14K,1.93 g,2.0 ct,https://geer.in/cdn/shop/files/GJER-031_R1.jpg?v=1750410878,GJER-031_R1.jpg
earring,https://geer.in/products/1ct-marquise-shape-solitaire-studs-earrings-copy/from_collection=lab-grown-diamonds-earrings,14K,1.56 g,1.0 ct,https://geer.in/cdn/shop/files/GJER-027_Y1.jpg?v=1750238993,GJER-027_Y1.jpg
earring,https://geer.in/products/2-5ct-radiant-shape-solitaire-studs-earrings-copy/from_collection=lab-grown-diamonds-earrings,14K,1.73 g,1.0 ct,https://geer.in/cdn/shop/files/GJER-026_R1.jpg?v=1750411589,GJER-026_R1.jpg
earring,https://geer.in/products/1ct-round-shape-solitaire-studs-earrings-copy/from_collection=lab-grown-diamonds-earrings,14K,2.37 g,2.5 ct,https://geer.in/cdn/shop/files/GJER-025_R1.jpg?v=1750411660,GJER-025_R1.jpg
earring,https://geer.in/products/1-25ct-round-shape-fancy-studs-earrings-copy/from_collection=lab-grown-diamonds-earrings,14K,3.63 g,1.54 ct,https://geer.in/cdn/shop/files/GJER-024_W1.jpg?v=1750411719,GJER-024_W1.jpg
earring,https://geer.in/products/1-75ct-round-shape-fancy-studs-earrings-copy/from_collection=lab-grown-diamonds-earrings,14K,2.89 g,1.26 ct,https://geer.in/cdn/shop/files/GJER-023_Y1.jpg?v=1750239034,GJER-023_Y1.jpg
earring,https://geer.in/products/2ct-round-shape-solitaire-studs-earrings/from_collection=lab-grown-diamonds-earrings,14K,1.19 g,1.0 ct,https://geer.in/cdn/shop/files/GJER-032_R1.jpg?v=1750411845,GJER-032_R1.jpg
earring,https://geer.in/products/2-5ct-round-shape-solitaire-studs-earrings/from_collection=lab-grown-diamonds-earrings,14K,1.95 g,2.5 ct,https://geer.in/cdn/shop/files/GJER-030_R1.jpg?v=1750411865,GJER-030_R1.jpg
earring,https://geer.in/products/1-25ct-emerald-shape-fancy-studs-earrings-copy/from_collection=lab-grown-diamonds-earrings,14K,4.28 g,1.84 ct,https://geer.in/cdn/shop/files/GJER-022_R1.jpg?v=1750411934,GJER-022_R1.jpg
earring,https://geer.in/products/1ct-round-shape-fancy-studs-earrings-copy-1/from_collection=lab-grown-diamonds-earrings,14K,1.76 g,2.0 ct,https://geer.in/cdn/shop/files/GJER-021_R1.jpg?v=1750411995,GJER-021_R1.jpg
earring,https://geer.in/products/0-5ct-oval-shape-solitaire-studs-earrings-copy/from_collection=lab-grown-diamonds-earrings,14K,2.86 g,1.1 ct,https://geer.in/cdn/shop/files/GJER-020_Y1.jpg?v=1750239086,GJER-020_Y1.jpg
earring,https://geer.in/products/1ct-round-shape-solitaire-studs-earrings/from_collection=lab-grown-diamonds-earrings,14K,1.73 g,1.0 ct,https://geer.in/cdn/shop/files/GJER-013_R1.jpg?v=1750412127,GJER-013_R1.jpg
earring,https://geer.in/products/3ct-round-shape-solitaire-studs-earrings/from_collection=lab-grown-diamonds-earrings,14K,2.56 g,3.0 ct,https://geer.in/cdn/shop/files/GJER-012_R1.jpg?v=1750412193,GJER-012_R1.jpg
earring,https://geer.in/products/1-5ct-round-shape-solitaire-studs-earrings-copy/from_collection=lab-grown-diamonds-earrings,14K,1.50 g,0.7 ct,https://geer.in/cdn/shop/files/GJER-019_R1.jpg?v=1750412338,GJER-019_R1.jpg
earring,https://geer.in/products/2ct-round-shape-fancy-studs-earrings-copy/from_collection=lab-grown-diamonds-earrings,14K,2.09 g,1.5 ct,https://geer.in/cdn/shop/files/GJER-018_Y1.jpg?v=1750239131,GJER-018_Y1.jpg
earring,https://geer.in/products/round-shape-fancy-studs-earrings/from_collection=lab-grown-diamonds-earrings,14K,3.58 g,0.92 ct,https://geer.in/cdn/shop/files/GJER-010_W1.jpg?v=1750412634,GJER-010_W1.jpg
earring,https://geer.in/products/2-5ct-round-shape-solitaire-studs-earrings-copy/from_collection=lab-grown-diamonds-earrings,14K,2.03 g,2.5 ct,https://geer.in/cdn/shop/files/GJER-016_R1.jpg?v=1750412836,GJER-016_R1.jpg
earring,https://geer.in/products/0-5ct-round-shape-solitaire-studs-earrings-copy/from_collection=lab-grown-diamonds-earrings,14K,1.95 g,2.5 ct,https://geer.in/cdn/shop/files/GJER-015.jpg?v=1750239197,GJER-015.jpg
earring,https://geer.in/products/2-25ct-round-shape-halo-studs-earrings/from_collection=lab-grown-diamonds-earrings,14K,3.34 g,2.24 ct,https://geer.in/cdn/shop/files/GJER-007_W1.jpg?v=1750413079,GJER-007_W1.jpg
earring,https://geer.in/products/1ct-round-shape-fancy-studs-earrings-copy/from_collection=lab-grown-diamonds-earrings,14K,1.29 g,0.5 ct,https://geer.in/cdn/shop/files/GJER-014_R1.jpg?v=1750413168,GJER-014_R1.jpg
earring,https://geer.in/products/1-75ct-pear-shape-halo-studs-earrings-copy/from_collection=lab-grown-diamonds-earrings,14K,2.86 g,1.1 ct,https://geer.in/cdn/shop/files/GJER-004_R1.jpg?v=1750413245,GJER-004_R1.jpg
earring,https://geer.in/products/2ct-emerald-shape-fancy-studs-earrings/from_collection=lab-grown-diamonds-earrings,14K,2.82 g,2.2 ct,https://geer.in/cdn/shop/files/GJER-006_R1.jpg?v=1750413387,GJER-006_R1.jpg
earring,https://geer.in/products/2-50ct-round-shape-halo-studs-copy/from_collection=lab-grown-diamonds-earrings,14K,3.33 g,1.74 ct,https://geer.in/cdn/shop/files/GJER-003_R1.jpg?v=1750413456,GJER-003_R1.jpg
earring,https://geer.in/products/2-54-ctw-round-shape-solitaire-studs-earrings-copy-1/from_collection=lab-grown-diamonds-earrings,14K,5.52 g,2.52 ct,https://geer.in/cdn/shop/files/GJER-002.jpg?v=1750239248,GJER-002.jpg
earring,https://geer.in/products/1-75ct-emerald-shape-halo-studs-earrings/from_collection=lab-grown-diamonds-earrings,14K,2.82 g,1.76 ct,https://geer.in/cdn/shop/files/GJER-005_W1.jpg?v=1750413673,GJER-005_W1.jpg
earring,https://geer.in/products/2-54-ctw-round-shape-solitaire-studs-earrings-copy/from_collection=lab-grown-diamonds-earrings,14K,7.47 g,2.59 ct,https://geer.in/cdn/shop/files/GJER-001_R1.jpg?v=1743666605,GJER-001_R1.jpg
earring,https://geer.in/products/1-50ct-round-shape-delicate-earrings-copy-1/from_collection=lab-grown-diamonds-earrings,14K,4.42 g,2.56 ct,https://geer.in/cdn/shop/files/AINK-574E_R1.jpg?v=1751014660,AINK-574E_R1.jpg
earring,https://geer.in/products/royal-bloom-blue-sapphire-dangler-earrings-copy-1/from_collection=lab-grown-diamonds-earrings,14K,14.88 g,13.53 ct,https://geer.in/cdn/shop/files/AINK-576E_R1.jpg?v=1751017777,AINK-576E_R1.jpg
earring,https://geer.in/products/radiant-lime-pear-drop-earrings-copy-1/from_collection=lab-grown-diamonds-earrings,14K,12.16 g,9.8 ct,https://geer.in/cdn/shop/files/AINK-579E_Y1.jpg?v=1751020094,AINK-579E_Y1.jpg
earring,https://geer.in/products/regal-radiance-dangle-earrings-copy/from_collection=lab-grown-diamonds-earrings,14K,21.25 g,19.5 ct,https://geer.in/cdn/shop/files/AINK-600E_R1.jpg?v=1751021327,AINK-600E_R1.jpg
earring,https://geer.in/products/2ct-round-shape-delicate-earrings-copy/from_collection=lab-grown-diamonds-earrings,14K,1.79 g,0.76 ct,https://geer.in/cdn/shop/files/AINK-657E_W1.jpg?v=1751022636,AINK-657E_W1.jpg
earring,https://geer.in/products/diamond-love-stud-earrings-copy/from_collection=lab-grown-diamonds-earrings,14K,2.55 g,1.21 ct,https://geer.in/cdn/shop/files/AIPS-274E_Y1.jpg?v=1751023165,AIPS-274E_Y1.jpg
earring,https://geer.in/products/1-75ct-cushion-shape-halo-studs-earrings-copy/from_collection=lab-grown-diamonds-earrings,14K,3.66 g,3.16 ct,https://geer.in/cdn/shop/files/AIER-002_R1.jpg?v=1751608791,AIER-002_R1.jpg
earring,https://geer.in/products/dazzling-halo-stud-earrings-copy/from_collection=lab-grown-diamonds-earrings,14K,3.14 g,0.96 ct,https://geer.in/cdn/shop/files/AIER-006_R1.jpg?v=1751609320,AIER-006_R1.jpg
earring,https://geer.in/products/marquise-sparkle-fancy-stud-earrings-copy/from_collection=lab-grown-diamonds-earrings,14K,2.97 g,1.1 ct,https://geer.in/cdn/shop/files/AIER-008_Y1.jpg?v=1751610066,AIER-008_Y1.jpg
earring,https://geer.in/products/elegant-marquise-halo-stud-earrings-copy/from_collection=lab-grown-diamonds-earrings,14K,2.87 g,2.45 ct,https://geer.in/cdn/shop/files/AIER-012_R1.jpg?v=1751610663,AIER-012_R1.jpg
earring,https://geer.in/products/trilogy-blossom-sparkle-stud-earrings-copy/from_collection=lab-grown-diamonds-earrings,14K,3.33 g,1.02 ct,https://geer.in/cdn/shop/files/AIER-017_W1.jpg?v=1751611727,AIER-017_W1.jpg
earring,https://geer.in/products/duet-drop-dazzle-earrings-copy/from_collection=lab-grown-diamonds-earrings,14K,2.76 g,1.37 ct,https://geer.in/cdn/shop/files/AIER-021_R1.jpg?v=1751615339,AIER-021_R1.jpg
earring,https://geer.in/products/luminous-marquise-blossom-studs-copy/from_collection=lab-grown-diamonds-earrings,14K,4.14 g,1.52 ct,https://geer.in/cdn/shop/files/AIER-028_R1.jpg?v=1751616258,AIER-028_R1.jpg
earring,https://geer.in/products/sunburst-marquise-sparkle-stud-earrings-copy/from_collection=lab-grown-diamonds-earrings,14K,3.61 g,2.5 ct,https://geer.in/cdn/shop/files/AIER-029_Y1.jpg?v=1751616701,AIER-029_Y1.jpg
earring,https://geer.in/products/seraphina-halo-studs/from_collection=lab-grown-diamonds-earrings,14K,2.31 g,1.2 ct,https://geer.in/cdn/shop/files/AIER-061_R1_2cd05a87-b95b-4d5f-be45-a164de40a784.jpg?v=1752145459,AIER-061_R1_2cd05a87-b95b-4d5f-be45-a164de40a784.jpg
earring,https://geer.in/products/double-square-halo-drop-earrings-copy/from_collection=lab-grown-diamonds-earrings,14K,3.15 g,1.04 ct,https://geer.in/cdn/shop/files/AIER-031_R1.jpg?v=1751616981,AIER-031_R1.jpg
earring,https://geer.in/products/copy/from_collection=lab-grown-diamonds-earrings,14K,2.38 g,1.1 ct,https://geer.in/cdn/shop/files/AIER-062_W1.jpg?v=1751617214,AIER-062_W1.jpg
earring,https://geer.in/products/glimmering-floral-burst-stud-earrings-copy/from_collection=lab-grown-diamonds-earrings,14K,6.36 g,2.49 ct,https://geer.in/cdn/shop/files/AIER-035_R1.jpg?v=1751617718,AIER-035_R1.jpg
earring,https://geer.in/products/aurora-drip-teardrop-cluster-earrings/from_collection=lab-grown-diamonds-earrings,14K,2.80 g,0.94 ct,https://geer.in/cdn/shop/files/AIER-064_Y1.jpg?v=1751617707,AIER-064_Y1.jpg
earring,https://geer.in/products/virelle-spark-marquise-halo-earrings/from_collection=lab-grown-diamonds-earrings,14K,2.18 g,0.59 ct,https://geer.in/cdn/shop/files/AIER-065_R1.jpg?v=1751618011,AIER-065_R1.jpg
